ID,Target
ID_MYAJCN08JW,1
ID_QTN4HPJNHS,0
ID_JG35M96SAR,1
ID_FCQSE37FUG,0
ID_XDNRLLPSLT,1
ID_RNLYWX687Z,0
ID_XYYL6F6NPC,1
ID_IPY6ZZBWTY,0
ID_2OAOEEFKOM,1
ID_YCDY7JHOTC,1
ID_H7YJT78BLR,1
ID_EXX6ZW0FIX,1
ID_B3VZE9GIJD,0
ID_TOG4MMFPON,0
ID_CL0EI2DELB,0
ID_CDZG042S4L,0
ID_YKM338Q6HM,1
ID_6FIN6LNRYM,0
ID_0FYN1DJS6H,0
ID_23M58JCI4X,0
ID_X1YY57M3AY,0
ID_KJ2D1VSMFQ,1
ID_MJ8VVYI2AR,0
ID_LMHXHFKUN3,0
ID_VV2EDDLMO1,0
ID_ZRCWE3PCFA,0
ID_TIN43DYOUR,0
ID_JEUMZG7FF2,0
ID_MO3JAJ0J9D,0
ID_437WXIX059,1
ID_9JFVLOG242,0
ID_5E9UWH1P1V,1
ID_NMRXLCZ6GA,1
ID_HOXC30A74M,0
ID_VT5SH34X8O,0
ID_OYXGRERPQU,1
ID_G02R019D9G,1
ID_HLI1QFZC0G,0
ID_FUWDBBQNJV,0
ID_B10E3NBJ0J,1
ID_6TMD99K1BW,0
ID_6N8R3CPVSQ,1
ID_7FS4PRJ9H4,1
ID_XX642XQ7RX,0
ID_1YM0I0UHFY,0
ID_IXK9IXLY20,0
ID_PMWR21523F,1
ID_082B0ZXLZT,1
ID_PQKV67LZZF,0
ID_WHIP8XZHP3,0
ID_89KVK25QC8,1
ID_FPNM68DN77,0
ID_XEAA858JZC,0
ID_VCW672BDX6,1
ID_8RM5H0X6I2,0
ID_SJN1F809ZB,0
ID_JCOOR4ISOD,0
ID_6R6N5GN6EJ,0
ID_4LQAEIB72H,1
ID_H1RNYRA50Z,0
ID_3QXNLFLXJD,0
ID_I4CXH1AZTZ,0
ID_WVHQVYF6UC,0
ID_1BU7TM3DUW,1
ID_7IISRDYH6T,0
ID_FT3MQD75KG,0
ID_V5KEUHCA5E,1
ID_21JTBFH36V,1
ID_SPG7J1V81H,0
ID_6EGJ5VCDAX,1
ID_DOKO8SXLY5,0
ID_UFED4U64UJ,0
ID_CDD4ZWU511,0
ID_RRPOITOUX5,0
ID_HOAPR25NMI,0
ID_V1LUBZL49W,0
ID_0TVW357UMS,0
ID_VGI966OKZW,0
ID_GUKC9ZXBHY,0
ID_P3ELFR8UVW,0
ID_6EO6G74ZNE,1
ID_AQF7K0435M,1
ID_1MCDDX7BYA,0
ID_GERMX26DXZ,0
ID_2IZFGX7XLK,1
ID_BQVJL3YQ6O,0
ID_5UWWXJ68BI,0
ID_F5NNK2UYUZ,0
ID_FNVWGQ7HA1,0
ID_OCPNN5GCPE,0
ID_QP6FHWY9Z7,1
ID_YPAGI7WX2S,0
ID_VRCF9JNPU2,0
ID_8LLK6K5Y9Y,0
ID_05BCVMXBNE,0
ID_UII518NVN8,1
ID_CEWD6GLLFH,1
ID_E8NASAQJ2Q,0
ID_Y4PJZ2CXD1,1
ID_IQHM3AUY74,0
ID_0G8AEAUMK5,1
ID_VZ61MQAHCN,0
ID_82JRS3AR9N,0
ID_YXNUTEFIM0,0
ID_JO893P1ZS2,0
ID_6495GVPM4F,0
ID_3JRH6PKT3Z,0
ID_R8X8Z5SZ9W,0
ID_VICPF57WD3,0
ID_V1NVD8TR03,1
ID_OC921V8P5V,0
ID_YG76JGS0K0,0
ID_J7J47UN8HR,0
ID_F8UO0FGGQH,1
ID_L5UDMNDIDC,0
ID_KSXRH9CVHB,0
ID_GB8GXBMPOM,1
ID_XAQSB4BH8Y,0
ID_39LHBO47BW,0
ID_F3U97AXGRA,0
ID_A2ZFGAS2ML,0
ID_C08SZHAIVM,0
ID_VQEDM0KFTI,0
ID_2MXB4XPMR8,1
ID_3H57ONHRXB,0
ID_4QL55W530S,0
ID_CXX98PI83T,0
ID_HKO9XV6C6C,0
ID_7AG6TVL98U,0
ID_XVJOUVN359,0
ID_92NJ2AT0MD,1
ID_ZYTJ78I2G9,1
ID_JD47K92OV4,0
ID_5G3AR9F6DN,0
ID_NGYXWT7309,0
ID_IFF62VIOZR,0
ID_XDXQ5BOUH2,1
ID_R6BHT66AXO,1
ID_HIY6FTVAI7,0
ID_G9F0F8R5DP,0
ID_OYDJRSTQGH,0
ID_9FN3IMJ5RN,0
ID_47FVKGGTI4,0
ID_VB6SZZP0F4,0
ID_LZ8TUEFADO,1
ID_L4564FWY4T,0
ID_STT4LQOAGV,0
ID_TKXSUGMQGW,0
ID_AJQ19YL2JH,0
ID_6ELWB1MV70,0
ID_TDIJFC11JO,0
ID_3S49EFCDWC,1
ID_BNCAKDL8RC,0
ID_UUPTSC9SL4,0
ID_XOGYELRS28,1
ID_K0WD12IMKD,1
ID_XMVCUFJ7YA,0
ID_NOVND5USA9,1
ID_H009G3MWM8,0
ID_2OLBCPMMYI,1
ID_AU8JWKA5E6,1
ID_MEJN3WAFEH,0
ID_ITX8PG5BS5,0
ID_KC1WRW07T7,0
ID_V95A4DNLQG,0
ID_21VP4D8PQM,1
ID_3ZM9EETVVI,0
ID_4KWHP4LW7F,0
ID_FLCPKRLME6,1
ID_QK4QIR7X17,0
ID_C8QSMBIMX7,1
ID_MR7NCMOADL,1
ID_LCSXKMTP0E,0
ID_ULXLJ2UI9P,1
ID_CVPIRJD16T,0
ID_VI5RCY90NI,1
ID_ANK52AYFUM,0
ID_7U32TXHBDW,1
ID_ZDW4205JKO,0
ID_H8DLN61NFG,0
ID_V8VZJUU3LK,0
ID_NIH350MI8M,1
ID_BJIF1MVU1L,0
ID_S3U0W4L46M,0
ID_VUPPUV5KD4,0
ID_AL5ADSULS1,0
ID_D0CEQHTAH3,1
ID_TRJJGFODXI,0
ID_6B3KF9MKDX,1
ID_44HFGGEMN4,0
ID_9LCOBL168K,0
ID_FXQ6VG0591,0
ID_D7D7IHOI9B,0
ID_81EG0418LX,1
ID_KILLZ6BWCD,0
ID_61IX324HMV,0
ID_MGVVNQEMGX,1
ID_979LU83YII,0
ID_N454BEWHJN,1
ID_W9KORAJIPC,1
ID_OMPR2P1F7M,1
ID_97X47MEUC6,0
ID_QUQ0LQLD2E,0
ID_NLM1Z05WC4,0
ID_15S8K289M0,0
ID_BXEIGMY3PN,1
ID_0E7HD5TA39,1
ID_7P4JWHE7JM,0
ID_VCQW8M7607,1
ID_HSM3YJZXOS,1
ID_9KH1566KAQ,0
ID_QD21131F04,0
ID_L07G1SUIKQ,0
ID_XDXS3WB4W0,0
ID_5HRTCKB6NG,0
ID_1LOCV2I2Z6,0
ID_K0U6QAV8WE,0
ID_CLW3GCXJJC,0
ID_1ZOTK6VA1W,1
ID_R27MIGGJM9,0
ID_4GTJKWLHBK,0
ID_NFXS4XBUY9,0
ID_G9P5SEBHAD,0
ID_6M57NKDTLX,0
ID_UPQ46IZRC7,0
ID_IBP5EOHASS,0
ID_UIYPKCWYBB,0
ID_GSDWM22V83,0
ID_K2GF24BNUH,0
ID_IRW9762YE8,0
ID_Z0XUU4TAYJ,0
ID_2ZCWTIX6XG,1
ID_LKEA8MBRZY,1
ID_U94T80BPQ3,0
ID_79VXMO59NO,0
ID_JMAYPYSCGH,0
ID_KWJ0FTFHR9,0
ID_DAJ252JFEF,1
ID_XG3NVALK3H,1
ID_1CNVR05VL8,0
ID_KFY6ZH2CKO,0
ID_A8EBTJD3HM,0
ID_HHJTR8YIVC,0
ID_AU3NU36TZG,1
ID_WQSB572LL8,0
ID_4MM4B47JJT,0
ID_5EMWM59QSX,1
ID_R6FG4H6ECW,0
ID_PN3313HY2Y,0
ID_T7A91DBNQC,1
ID_HFCZGN720Y,0
ID_DLR87F8JQZ,0
ID_OG9OLT8BYF,0
ID_J48OYDVOJY,0
ID_D96B8E91F3,0
ID_CKPAB4VO2Z,1
ID_YOZ9TUNPDD,0
ID_AG0IAYRQID,0
ID_9HPA7Y0D1O,1
ID_4FVPP9BBL6,0
ID_VQNHOHI8AN,0
ID_N4IVECR08A,0
ID_4QHE1NBEFE,0
ID_N3QAJKLLBU,0
ID_JZ3HYSSYSR,0
ID_N9WTNGNJJ5,1
ID_CODWMQ8NX3,0
ID_Y6VPX8EMZA,1
ID_8Q3M7HO1W3,0
ID_EDVX37KNT2,0
ID_YOERQBHQK0,1
ID_MFBT9AATRG,0
ID_4XTVD0DDOC,1
ID_CO3LZ3MBC4,0
ID_U88E4YIP2O,1
ID_4SQ3GETBQS,0
ID_ZN04Q0BQAS,0
ID_U0XUH5TGXW,0
ID_17ST1MCZ0V,0
ID_D71Z6CY7KG,1
ID_BLEGTMR0TB,0
ID_I7AM8QUQMT,1
ID_WIY0ED2T8Q,1
ID_4BBUSNAVW9,1
ID_AB9SW5HCRM,0
ID_GMAX9P82CV,0
ID_FC4SZ0JRYP,1
ID_3CIBMDUE7T,1
ID_TJNQWS94NG,0
ID_TJLDWBFQYK,0
ID_45OVC6MZIF,1
ID_Y91IM6E9RN,0
ID_ZEF36C9LBA,0
ID_JAGWXMGRD4,0
ID_2A6096K3IT,0
ID_WESGNI20VI,1
ID_RNJ2EFY0RP,0
ID_XKZG5FA14E,1
ID_22BRBTO14K,0
ID_8WFYCU9CTV,0
ID_UNYZ9LE4BV,0
ID_E65PGMD6UP,0
ID_PKRV4G0X6F,0
ID_R4KU9AXCJ3,1
ID_Y5FAVLMS8Q,0
ID_6YCWK3293J,0
ID_9VQPXIGR05,0
ID_0MJ4OSM2PC,0
ID_5N5AP88F0J,0
ID_PN7PUE3600,0
ID_7ZLS6NNGNO,1
ID_0EYD47MPEV,1
ID_1E1W63YRAF,1
ID_416IJ45ILE,0
ID_L3O6P2JWDT,0
ID_WK3JS3YSRK,1
ID_D86CM32WLV,1
ID_EHB88Q3ZSB,0
ID_NKE7SMHYEG,0
ID_YBQ82OFE3V,0
ID_4G5CZIIJDA,0
ID_64LBN227U4,0
ID_NFWKX7KOHE,0
ID_V6V7867Z56,0
ID_ASFX0IJG9U,0
ID_NP31N7OAQ2,0
ID_G6NV2HXOJ4,0
ID_32U5JO1BX7,1
ID_874K40RFJ2,0
ID_LRU87P2J2F,1
ID_CRL0YT97U8,1
ID_614ZWQRWLX,0
ID_0SIMNK9XL7,0
ID_3012TTM70K,1
ID_L44MR3IIVI,0
ID_2W0G2BBULP,0
ID_BHJNYXXG3R,0
ID_90PCEW2AK8,1
ID_M7C7KBJ7NS,0
ID_IIOBCV02XP,1
ID_CR8940F8Y2,0
ID_NBKXBBYQV9,0
ID_DDAD4QMJ9A,0
ID_70SD0BP8YW,0
ID_ZIW2CQ6JFC,1
ID_LL7OTWB546,0
ID_AOJFW4N6SI,0
ID_027HOVSJEH,1
ID_RXLKGGERHR,0
ID_2E377RTTU2,0
ID_BTUPJ1YKPU,0
ID_9D63APUIZL,0
ID_NKTMBWVEFP,1
ID_W8PTWYR0YJ,0
ID_I02R8P7MTD,0
ID_7GAAL3CVAR,0
ID_SZS0YV2S1V,0
ID_E1D1XRIFQ1,0
ID_PWX9YRX8FY,1
ID_CR0POONSWF,0
ID_YNOEYS04GL,0
ID_MV6X0AHUGB,0
ID_P6RA6JXKIF,0
ID_U3981KHQS7,0
ID_GJEZB50M0V,1
ID_LHUVZLCXOC,0
ID_D91Y7WESZT,1
ID_2L6OW5DUI6,0
ID_P3DADYJMIT,0
ID_8Q5783VX3P,0
ID_ZSHUABGNW9,0
ID_8SFRD69X6G,0
ID_126TE8T062,1
ID_XI40MRZAL9,0
ID_AYEOYN63CV,0
ID_YA70WWXNOU,1
ID_I70QUFSHX9,0
ID_LXHC17YEB8,1
ID_8W5POG9SO1,0
ID_ZEK2H4T4M6,1
ID_O30IFLAR1R,0
ID_WWZVZ8MT22,1
ID_JWK97N3BLT,0
ID_L3P61O2RIK,0
ID_J3M9XG3ZQ4,0
ID_HUHCAR5XPS,0
ID_S326GIKI45,0
ID_MCM70B5BD9,0
ID_Y4LX2QCKJY,0
ID_07L8F9DU99,0
ID_4WSDW74D99,0
ID_NNE0OHX1HH,1
ID_QZAZZZGNYW,0
ID_YZ0EPHNLRQ,0
ID_IYPRP2TTVZ,0
ID_FFNVJCI1QE,0
ID_T6C34M5NXF,0
ID_UIZB668IIM,0
ID_0ZY3I9HR3S,0
ID_VQYGPZV9Z3,0
ID_ANAE338T4O,0
ID_ZMRPZVQM0O,0
ID_OCGLUEZOSG,0
ID_PE5JYHLU7K,0
ID_RBKKDOFZYB,0
ID_T3FTLRL1OG,1
ID_38L9I4WPT1,0
ID_W0RVR85XKO,1
ID_GO55NVE9JN,1
ID_2XHPG6CXUX,1
ID_O0M0S57DTF,0
ID_J0NZYKRNVE,0
ID_QXQVB3TFN6,0
ID_F3TMNH221L,0
ID_OG87NS9J99,0
ID_PWAVF8L94M,0
ID_LXFIK0NNDL,0
ID_9NNPMSAD0L,0
ID_57WOB2N2UQ,0
ID_9RMZ9XL71A,1
ID_Z0P7EGBX7M,1
ID_RD0IX5TBHB,1
ID_GQ8VU5RLQU,0
ID_GH1GHK4FHC,0
ID_EMYR0SKKHV,1
ID_9WI5KSOHFS,1
ID_SZJKIONYZO,0
ID_O07WPO2FWU,0
ID_TJOH2NOYXJ,0
ID_KSTF03E5HD,0
ID_OK8RDZ6JM8,0
ID_F2OILJ21OR,0
ID_6QKOCQR7V6,0
ID_ASXV2TBLQ7,0
ID_KWOXYTTRG8,0
ID_TENKYDK273,0
ID_A6VQQHUY25,0
ID_P1M4LK9SXU,0
ID_AV46QW7KPZ,0
ID_2AZUYJW1IT,0
ID_EWAMZ55T1L,0
ID_47FGLXU3AB,0
ID_HIA7H26W4L,0
ID_U1IMMWTH80,0
ID_98C1A5V2J0,1
ID_LUAY88653H,0
ID_371SE87JKC,0
ID_S2SZDIJRXQ,0
ID_WCWBNFJAS5,1
ID_GY23LWYNIX,0
ID_FBSILX2FLD,0
ID_IT0Q2LJ65Z,0
ID_K4QN6U4D99,0
ID_PB5VENXC1Y,0
ID_EOOK7AUMPE,0
ID_1X7ZZQEYGY,0
ID_KEQM8VLKIA,1
ID_9PJHS5MZ2B,0
ID_6GJFYDNYWK,0
ID_MYN1IY737N,0
ID_B17E1VB5DO,0
ID_A2LX7A7M8V,0
ID_3CRBDIJVWR,0
ID_W1XEOY9MIL,0
ID_PUAZTB1I8E,0
ID_5IUVOMMGGH,0
ID_GTK3C3XT3H,0
ID_E19IGOV8UC,1
ID_0YMOZTPI6C,0
ID_1FETX6KNRF,0
ID_GOKY0P011H,1
ID_DA7Y6B9HWR,0
ID_QMMD51REII,0
ID_Y8NI8GG7RR,0
ID_N64FSANA4I,0
ID_N0XJLZT0M8,0
ID_1KWQ5GR9OG,0
ID_Q3MF90EJ0D,0
ID_MKKXH1GVEA,0
ID_JFDP8MWDRI,0
ID_YGR65AMJWS,0
ID_HEM5HIBXD5,1
ID_XWV2YXUYLY,0
ID_663XNCL1XD,1
ID_XU993KN8T7,1
ID_KMFA5QBHXO,0
ID_C73YP3X0UJ,0
ID_IGRLLD2X5F,0
ID_GCYD5J169S,0
ID_6KVX4D2U61,0
ID_1YIWPPIXSE,0
ID_KD78JYXQ7B,0
ID_8XDVVBAO72,1
ID_1M2X7EE0A1,0
ID_O1JD3BK1QH,1
ID_9N1017NQUU,0
ID_8U2EYVW2R4,1
ID_SZO1FSB5LU,1
ID_AK8Q6HOLEV,0
ID_IXIRIZMRTI,0
ID_2XPML843ZM,0
ID_PF2UFNZJSR,0
ID_BJ4DD78FVZ,0
ID_IHSGKPFEUX,0
ID_A2ASNZ0SQH,0
ID_D5UTID77XP,1
ID_0ZU1LOVAYM,0
ID_BL5UJNEHNA,0
ID_ZELS1O7FTA,1
ID_QK7EF3UPUO,1
ID_WHEGIYT4QS,0
ID_MKDMTDCFF6,0
ID_GQGC38I8LA,0
ID_WVDH0NO8KN,0
ID_RHO1Q1TPA6,1
ID_GZE010H7A4,0
ID_E8PCSZWN31,1
ID_FCYRXNRRK2,0
ID_OT21AU01DZ,0
ID_7EEVJIBP6A,0
ID_XPHC975OGW,1
ID_7D8O8NYNW6,0
ID_UF9IBOO1TK,0
ID_D2RYCH01KO,1
ID_KJDT3B3G7T,1
ID_202PAY3QBB,0
ID_ZG2L9G2GD7,0
ID_BO01UX9S2J,1
ID_AUPVO5NR14,1
ID_AHN4TYSLHS,0
ID_EW7G1WK59V,1
ID_RKWMJT3YI3,1
ID_588YBHV1YW,1
ID_1QRSGYH6W1,0
ID_6L7D1BDZUX,0
ID_SMYKUQ32XM,1
ID_PWEHFINT2W,0
ID_VNFNUOT4MT,0
ID_6AAIZ4J9U5,0
ID_ZUGVRR70LK,0
ID_GYB3LIAPIO,0
ID_EA1W6V2XJN,0
ID_5W3CN17YVK,0
ID_TQY4KE0A5I,1
ID_ZHRAU3TTMI,1
ID_3F50IF6L9Q,1
ID_6RU4FXBJ4E,0
ID_1CEA9B2QWQ,1
ID_75ERK3M45W,0
ID_FN4XIN8CVA,0
ID_2IAVR9MIHO,0
ID_58XRVCZDJS,0
ID_4M5DDDJN69,1
ID_MHFA6QNNW5,0
ID_PZ1ACX6I4F,0
ID_EFWQYBBVLT,1
ID_V73YFNJK38,0
ID_5BSYJSLN4N,0
ID_O566ZA05DP,0
ID_LLX0EDH0LZ,1
ID_PJ9IBZM4FJ,0
ID_J8OIZD5CR9,0
ID_T2J18YEP1D,0
ID_L44207YTPF,0
ID_TOJS69O64F,0
ID_RK7KANOZ4L,0
ID_OAMCUL0ZZS,0
ID_549PGPEUYF,1
ID_NCQNP09PAH,0
ID_JPAKLABQX4,0
ID_V7A81EZAUB,0
ID_0BIN17Y0W2,0
ID_BQAI7DKOSX,0
ID_MBPMZN9ISJ,1
ID_QUIJGW2PWD,0
ID_NOBP33R0O6,0
ID_3FP3VTSEBE,1
ID_J01U5YB8ZO,1
ID_RL39AIJF5F,0
ID_JGPA1NYI9H,0
ID_0ZSVXLK3UO,0
ID_K5UQL4Q2Q2,0
ID_KTHI5Q2GTL,1
ID_0ME5KKCPHL,0
ID_CCXEFMNZ14,0
ID_E2M19SGB8Q,0
ID_NQ4OA6M6NH,0
ID_O9TXWR1UQR,1
ID_TUAB1SIEY8,0
ID_I07XG20E8C,0
ID_N76T3136I9,0
ID_B6BUEIWJIX,0
ID_XDHJ0DWF11,1
ID_FL8KT8YPTX,1
ID_0ZYVD9SR3R,1
ID_81F19SUX9E,0
ID_1UGJBZMQPE,0
ID_Q951QNB12I,1
ID_DCBO9ZEVRE,1
ID_Q33Q4Z1TKA,0
ID_J9ZMU6U5Z3,0
ID_I31YGCY99J,0
ID_6QVZ1KKVN8,1
ID_YCN5QVS9ZE,0
ID_R3D2RIHMT2,1
ID_10C5510VBG,0
ID_ASF3N7DM79,0
ID_W778UASIYG,1
ID_55Z9ITZRYW,0
ID_LY4A0UD0EC,0
ID_37P4NLZDHD,0
ID_X3RTWI7UNA,0
ID_8WUGT33AQZ,0
ID_KF57ISR7L6,0
ID_0LOKR0BG2M,0
ID_5DAAB6CTKT,0
ID_ZRHKG23443,1
ID_B5JVIK8LSS,0
ID_OJDJ9CWZMB,0
ID_81CETZXFKC,1
ID_2YLQ14FLOS,0
ID_KDNS2CHEBR,0
ID_Z2AT967SL3,0
ID_LXWBDIJIPP,0
ID_ZEXMCMHH2P,0
ID_09C5KG6W81,0
ID_BLCK5ET3ZG,0
ID_RJUV9SZAJS,0
ID_K79UMHEY2H,0
ID_1UO215AM80,0
ID_KHCBM8KWB6,0
ID_DMUBXG86NG,0
ID_JO00BI3G69,0
ID_WF6D51RTLS,0
ID_GIIUT60SQD,1
ID_89TYRRRK1X,1
ID_1IDDFCMR6Q,0
ID_9I8WD7RHIL,0
ID_QKSOPQU0XQ,0
ID_39683NQASW,0
ID_LMVLFWMF1B,0
ID_JU3DNJXQ4I,0
ID_Q09LBAC5C3,0
ID_19IP24G1X4,0
ID_KCTCI5D5C7,0
ID_7UYWO8PTRZ,0
ID_CN5STD3FTB,0
ID_XBX01TMIOT,1
ID_Q015IMYHKA,0
ID_8I3LBO1QIZ,0
ID_UNYZZVS0SY,0
ID_DGXODC8UTN,1
ID_9IH9FRHA8P,0
ID_NP43RLH0H8,0
ID_2Z9UZJCVM1,0
ID_T6J52E2DQN,0
ID_0FA7P7NF49,1
ID_34R74SDJ87,0
ID_5YRQ0EGPCF,0
ID_LRFQLXVSRC,1
ID_J6K5I19M5T,0
ID_FS735VTHE8,1
ID_SMTTK84RFJ,0
ID_8Z90VAKBHG,1
ID_V4WS68N01M,0
ID_89YVNE6P25,0
ID_CY6ROPKANO,0
ID_68N5CK9RYM,0
ID_JJY95QLC9Y,0
ID_NQYT5X1FLB,0
ID_WC765OUWYO,0
ID_SBFPRY05L0,1
ID_MG8K35P86I,0
ID_6AO41T7K6O,0
ID_NCNE7ZK15B,0
ID_KUL9IG2P67,0
ID_JLO30DC7RY,0
ID_L0DPTIR35G,1
ID_BBAY7HTP8S,1
ID_6PY39N25T8,1
ID_8QPAJ2A6DV,0
ID_FVQJX9DITN,1
ID_NIUQNYX9X1,1
ID_BXAL4FZTQP,0
ID_3XTQTVZVCX,0
ID_3MUDJ5KO62,0
ID_YPUB253VDN,1
ID_7XO1WYXFBF,0
ID_LXEIPKMYJV,0
ID_2GY6FG9SQ8,0
ID_QAK6YN3VJQ,0
ID_HF5FPHMKD0,0
ID_ICQ7SQV6RX,0
ID_580JNBL7JQ,0
ID_J872Q7KLS5,0
ID_JQDCRN9TH9,0
ID_R3JSEU9Z5R,0
ID_1NQLYRZTTR,0
ID_RDC290JMQJ,0
ID_SJ6PHAZG5Q,1
ID_21ZYR2099S,0
ID_8YTG6NN44R,0
ID_XEYEDLD3NG,0
ID_16N9FDXT09,0
ID_REHXEGSFWC,0
ID_W02Q6AGX22,0
ID_TSVN55JLXV,0
ID_2IHT27D1Z0,0
ID_ZB8R3LSWMN,1
ID_4MTI27O43P,0
ID_M4WUHC77MG,0
ID_WZ00DG0FD8,1
ID_0FLC2JXWX4,0
ID_PV58Y5EJR0,0
ID_CHZ4SGZU7W,1
ID_183V5GLPQO,1
ID_ZMI1LH1E41,0
ID_GKESY62FMA,0
ID_02WJDBW3FR,0
ID_17E6KDIEHC,0
ID_0AQ1J1GQKW,1
ID_QUYUHI89NI,0
ID_LXCUN5SGN4,0
ID_0XXWFX4ACZ,0
ID_MHKKVOFB5S,0
ID_0IXRR7FOLB,0
ID_HNFWKPE3PS,0
ID_6HX4JVNNOL,1
ID_16CGGRJXCQ,1
ID_63CK8Y1V2G,0
ID_VZCJOZ4SCF,1
ID_97URRCDDTJ,0
ID_LU0JO17SO1,0
ID_1UVE0Y0MX9,1
ID_UNUFB59GYI,0
ID_5HX6DNS8S2,0
ID_CAONQQIX2S,0
ID_7VI5YK9TLY,0
ID_0NV4AT2CYG,0
ID_PE9ST4YVVR,1
ID_EKZDSYF0X6,1
ID_97VVVUZJNJ,0
ID_YEDIX8AED6,1
ID_BP0AM910D3,0
ID_YMD66BZYX8,0
ID_7T51K1GL6Q,0
ID_BRBV9QFO81,0
ID_5Q6IO0TS6Y,0
ID_LIKHBZCJP2,1
ID_4BSXMZCZ9R,0
ID_77IVR8DHFH,0
ID_Z4EWBQFCMG,1
ID_43PL547KK1,0
ID_5HP7OLINRH,0
ID_OC7UPVCQV4,0
ID_UTBQ6GS9FZ,0
ID_ZE53THFPT8,0
ID_ASYCV0U064,0
ID_TBBBR51EWI,1
ID_6IC3CCHKY8,0
ID_KZW7G2NW0B,0
ID_GK3KTNVDD3,0
ID_AOS97PSPO5,0
ID_75T6CG80WY,0
ID_8PUWFW5S0D,1
ID_5I0NUIT5YO,0
ID_6PD72B98KI,0
ID_IADF32OMM8,0
ID_T1544250RY,0
ID_EL4M8YWFK0,1
ID_IDC9VQN0XI,1
ID_HOS2CDTF66,0
ID_KBNOX89F4T,1
ID_GNKIWDJKFH,0
ID_UBOTFI9RLA,0
ID_GU5BB07T7V,1
ID_SQG24UW6N4,0
ID_0O3SLJKCPV,1
ID_0DK0N5POQW,0
ID_1MYZYIIZDL,0
ID_JZ80EHLH5X,0
ID_6VK12MDQUD,0
ID_7W6Y7M6KE1,0
ID_V593G3LIQX,0
ID_2M10JUZ729,0
ID_W95UOAYLWE,0
ID_QI3YYDBGN8,1
ID_DD3F8RKG4K,0
ID_U5KKTNDLF1,0
ID_9CP5UEOI59,1
ID_9I97VOG14Z,0
ID_SQX2PQDV7X,0
ID_L80QZDZHRS,1
ID_BK8M7810HC,0
ID_HGRLFO7W37,1
ID_PFVMBYNF6N,0
ID_T0XEFTBO87,1
ID_RA9M2V6CX8,0
ID_VNJZFHWX6Q,0
ID_MSOHQDC0KQ,1
ID_IGU3EAQVM2,1
ID_PB88MYJH68,0
ID_B2SC4T9WFZ,0
ID_TW7LDQ7OK3,0
ID_R48UT9F01U,0
ID_DXXY7MWXIZ,1
ID_0334ZZQ8AZ,1
ID_LX43M4GG90,1
ID_8T2MPFUCVB,0
ID_6OJI4WS6V3,0
ID_XA81KCLJ7U,1
ID_T3NIIXE16C,1
ID_NNDIX1SD7R,0
ID_8327UQRR4M,0
ID_GBLF0S7UKY,0
ID_XM6H5MY60Q,0
ID_W9B75LOC4Z,0
ID_QPO5ZSEUXK,0
ID_EOFBQ7B4SW,0
ID_7YU5TMCBA7,0
ID_L3OL1ETTU6,0
ID_Y2V1F4FMP3,1
ID_XZ5BLRQLF9,0
ID_NRGZDLFFXQ,0
ID_JFKH8ARVL3,1
ID_7CVQ7M5YOS,0
ID_BE2RSDUHQ9,0
ID_AXJ2O5QB6U,0
ID_KADIC7ETC2,0
ID_61Y11I870Y,0
ID_D77XF2YQPM,0
ID_L9906O7CFF,0
ID_PPL25UX9DQ,0
ID_UWJN60P71Z,0
ID_DOC2ASM2WR,0
ID_QDAJ8NA600,0
ID_UGBH06QXWG,1
ID_3PYRC3ML1O,0
ID_J8OV8S71L1,0
ID_0EY9MOVT6I,1
ID_2OJQ9XPLTW,0
ID_T2BLZPMGQO,0
ID_KQ440FPT6Q,0
ID_0ZRC8704QZ,0
ID_MOMAWXYF95,0
ID_3JVBZ8Q4W3,0
ID_BRU8QQO57U,0
ID_2Y7A77UOOK,0
ID_ZTS0W6K2RU,0
ID_3CJDK8P6IR,0
ID_Z2LKL1YYQ4,0
ID_OTVO9XF35B,1
ID_VMKC6250GB,0
ID_M75MIASNZX,0
ID_IAN4XJ5GGZ,0
ID_6SAW0KEZFV,0
ID_E4RU0CHMEU,0
ID_D51DL5T7RM,0
ID_33L5XMFNC4,1
ID_ZTOB8OC2J4,0
ID_19BOZFE939,0
ID_GAN9UHKGXR,0
ID_IHHBVQA12G,0
ID_UJC83F9UGE,0
ID_IDOWYR5HGN,0
ID_IOX4PHH5SQ,0
ID_M2R1DXHBMN,1
ID_HJV8ZVMVDL,0
ID_QIFWSL1V4B,0
ID_NDYQFGDLRD,0
ID_ZU5725W2Z2,1
ID_I2OG28ZMR9,0
ID_ZJS37TXH9B,0
ID_FEZUJ0E5F7,0
ID_A7NMTU27ER,0
ID_Z27UNOEOJX,0
ID_PC2KXC6CAD,0
ID_S0FVQ2PCSY,1
ID_KKQ0X5HC6B,0
ID_YTMDNT2S1B,0
ID_WWGQTUQUVF,0
ID_QCBBF0S99Q,1
ID_HUSEWIB5W7,0
ID_AR3H8YV72Z,1
ID_P634PGBFCQ,0
ID_Y3SDS6QEK7,0
ID_S6FU7SWM79,0
ID_UA1LVO3RPK,0
ID_OZRQQBUXB9,0
ID_99ZL50V4UC,0
ID_VNO8ORAI1K,1
ID_X876CAUG90,0
ID_8JRBFK47IJ,0
ID_ZHUBZIWV59,0
ID_WG93RJSK54,0
ID_YO736VJHGR,0
ID_E98PTPQTSA,0
ID_TT8DLB87YB,0
